index_ID,lan_long,place,author,date
Lund_02619,"55.6857624,13.2251573",Stora Raby Kyrka,T Takashi Tokushir, Aug 2018
Lund_02620,"55.7344406,13.1540883",Nobbelbvs mosse,3 Michael Hanssor, Jan 2018
Lund_02621,"55.6944579,13.2427642",ICA Supermarket Lin,[ETERTG RG], Sep 2017
Lund_02622,"55.6966644,13.2465241",HSB BRF Linero I Lui,9 Travel to, Apr 2017
Lund_02623,"55.6886703,13.169535",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02624,"55.7273146,13.2255203",Klosteréngshojden,Q Peter Nordensva, Sep 2016
Lund_02625,"55.7077976,13.1568181",Rinnebiéck Gorge,% Daniel Nilsson, Nov 2017
Lund_02626,"55.698915,13.2454455",Linero IP 8,o Travel to,
Lund_02627,"55.7077976,13.1568181",Rinnebick Gorge,Florian Weissbac, Aug 2018
Lund_02628,"55.6884643,13.2291621",Rabysjon och Raby s,620 Mikko Lauhakri, Aug 2018
Lund_02629,"55.6988056,13.2443864",L LT ST G,e Travel to, Jul 2017
Lund_02630,"55.6961556,13.1778979",Klostergérdens IP,Florian Weissbac, Sep 2018
Lund_02631,"55.7273146,13.2255203",Klosteréngshojden,& YRt, May 2017
Lund_02632,"55.705641,13.1926355",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02633,"55.6884296,13.2183203",Biltema 8,' (&= =RV, Mar 2018
Lund_02634,"55.7038692,13.2033632",Botanical Garden,ka Dennis Frank, Oct 2018
Lund_02635,"55.6881336,13.1704332",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02636,"55.7344406,13.1540883",L TR DS,L =1 Te i), Feb 2014
Lund_02637,"55.6961556,13.1778979",Klostergérdens IP,Q‘ Mats Lundstrom, Jun 2017
Lund_02638,"55.7077976,13.1568181",Rinnebick Gorge 2,¢ LEIE RN,
Lund_02639,"55.6797841,13.1825263",CircleK,. Mats Andersson, Aug 2017
Lund_02640,"55.6961556,13.1778979",Klostergérdens IP,il VPN YT 1o 3 (o)), Jun 2017
Lund_02641,"55.7038523,13.1890138",Grand Hotel Lund ¢,Fabio Romeo, Mar 2018
Lund_02642,"55.7344406,13.1540883",L TR TR,Q Peter Nordensva,
Lund_02643,"55.6943962,13.1968182",Rotundan,R  Risto Lazarevic, Oct 2018
Lund_02644,"55.7120138,13.2430999",1BO-Design,M Mari-Ann Nielsen, May 2017
Lund_02645,"55.6920798,13.1638383",U IR e,P ) Peter Sondhauss,s_ Jun 2018
Lund_02646,"55.7344406,13.1540883",Nobbel6vs mosse,i\ 1T T, Aug 2014
Lund_02647,"55.7273146,13.2255203",Klosteréingshdjden,Klosteréingshdjden, Aug 2016
Lund_02648,"55.718547,13.237918",Brunnshdgs kojskog,# Viktor Erik Jense, May 2017
Lund_02649,"55.6861727,13.1733138",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02650,"55.7344406,13.1540883",Nobbelbvs mosse,Q Peter Nordensva, Aug 2018
Lund_02651,"55.6841861,13.1803302",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02652,"55.6889555,13.1686733",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02653,"55.7321556,13.1704656",Standskallets samfi,iqg Dinu Atanasescu,
Lund_02654,"55.7038843,13.1603432",U IR e,P ) Peter Sondhauss,s_ Jun 2018
Lund_02655,"55.7289241,13.1964054",L E ),luz gloria albrekt:,
Lund_02656,"55.7188153,13.174136",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02657,"55.7264927,13.2350963",MAX IV Laboratory,‘ John Eckerdal, Sep 2018
Lund_02658,"55.7077976,13.1568181",Rinnebick Gorge,e S YD R E, Jul 2017
Lund_02659,"55.703941,13.147832",Lund Vérpinge by,(é\; NG T LR, Apr 2010
Lund_02660,"55.694761,13.2422531",Fitness24Seven,@ Simone Pellegrin, Mar 2018
Lund_02661,"55.7112098,13.230621",Ostra Torns Ryttarsi,g Mats Lund, Jul 2016
Lund_02662,"55.6961556,13.1778979",Klostergérdens IP,il VPN CY T 1o (o)), Jun 2017
Lund_02663,"55.6918173,13.1644384",U I e,P ) Peter Sondhauss,s_ Jun 2018
Lund_02664,"55.7344406,13.1540883",Nobbel6vs mosse,BB BB Beigi, Jun 2017
Lund_02665,"55.7077976,13.1568181",Rinnebick Gorge,e S YD R E, Jul 2017
Lund_02666,"55.698915,13.2454455",Linero IP 8,o Travel to, Jul 2017 I
Lund_02667,"55.7006356,13.2536876",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02668,"55.6862438,13.2493556",Greenhouse c,Q! Ulrik Ivarsson,
Lund_02669,"55.7107811,13.181663",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02670,"55.6806644,13.1878105",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02671,"55.7046601,13.1910073",g hussam selawi,g hussam selawi, Aug 2018
Lund_02672,"55.6898804,13.1708437",Killbybadet ¢,% Regnarp,Jun 2017
Lund_02673,"55.7344406,13.1540883",|G AT,L 1T T, Feb 2014
Lund_02674,"55.7273146,13.2255203",Klosteréingshdjden,@ Ragnar Staalgrer, Sep 2017
Lund_02675,"55.6898804,13.1708437",Killbybadet G,a‘ Prashant Bari, Jul 2017
Lund_02676,"55.7077976,13.1568181",Rinnebick Gorge,Rinnebick Gorge, Apr 2018
Lund_02677,"55.6961556,13.1778979",Klostergérdens IP,il VPN CY T Lo (o)), Jun 2017
Lund_02678,"55.7157751,13.2375518",L TG 8,g Mats Lund, Jul 2016
Lund_02679,"55.7273146,13.2255203",Klosteréngshojden,# Viktor Erik Jense, May 2016
Lund_02680,"55.6944753,13.1767399",Lund Nordanvig,/ isam altaliqani, Apr 2018
Lund_02681,"55.7077976,13.1568181",Rinnebick Gorge,A Adam Schill Collt, Jan 2017
Lund_02682,"55.727876,13.2103187",Northward view at Lt,S Sanbao Xu, Mar 2013
Lund_02683,"55.7320997,13.166443",Shaon Mazi,Shaon Mazi, Apr 2017
Lund_02684,"55.7041678,13.189612",O'Learys,\V/ View360 Sweder,s_ Oct 2018
Lund_02685,"55.6768751,13.170793",0spAB Plant Departr,D Day Time, Sep 2018
Lund_02686,"55.6884296,13.2183203",,, Jul 2017 I
Lund_02687,"55.6841127,13.1806262",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02688,"55.6932512,13.178987",e Bjorn Davidsson,e Bjorn Davidsson, Jun 2017
Lund_02689,"55.7108635,13.2328346",Lilla Coop g,&L TheSantoan, Jan 2017
Lund_02690,"55.7139732,13.2363042",Hundrastgard ¢,& Mats Lund, Jul 2016
Lund_02691,"55.6710529,13.1650332",Ljungs Handel,M) Mattias Onsdorff,
Lund_02692,"55.7344406,13.1540883",Nobbelbvs mosse,M Maria Tracz, Jul 2017
Lund_02693,"55.6822322,13.1844541",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02694,"55.6898804,13.1708437",Killbybadet 8,@l Daniel Kretz, Jun 2017
Lund_02695,"55.7077976,13.1568181",Rinnebick Gorge 2,L 1T T, Oct 2013
Lund_02696,"55.7344406,13.1540883",L TR DR,BB BB Beigi, Jun 2017
Lund_02697,"55.6768751,13.170793",0spAB Plant Departr,D Day Time, Sep 2018
Lund_02698,"55.6836178,13.1761265",Asylen,@ BN PN R, Aug 2017
Lund_02699,"55.7047847,13.1938413",Lundagérd,D) David Bengtsson, May 2018
Lund_02700,"55.7077976,13.1568181",Rinnebéck Gorge,(% Felicia Johansso, May 2018
Lund_02701,"55.7273146,13.2255203",Klosteréngshojden,Q Peter Nordensva, Jan 2017
Lund_02702,"55.6852789,13.177597",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02703,"55.6890629,13.168396",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02704,"55.7080442,13.1808666",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02705,"55.687176,13.1709502",,,
Lund_02706,"55.688593,13.1696826",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02707,"55.6884643,13.2291621",Rabysjon och Raby s,EEL\FETEEt], May 2018
Lund_02708,"55.7273146,13.2255203",Klosteréingshdjden,Klosteréingshdjden, Aug 2016
Lund_02709,"55.7344406,13.1540883",Nobbelbvs mosse,Q Peter Nordensva, Jun 2018
Lund_02710,"55.6839874,13.1809907",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02711,"55.694637,13.24151",Frisk o Vacker Hudvi,(‘?‘ Estee Lavinen, May 2018
Lund_02712,"55.6909273,13.1747164",Virvelvindsviagen ¢,t Erik Lundgren, Oct 2016
Lund_02713,"55.6988056,13.2443864",L LT ST G,e Travel to, Jul 2017
Lund_02714,"55.7273146,13.2255203",Klosteréngshojden,Q Peter Nordensva, May 2018
Lund_02715,"55.6961556,13.1778979",Klostergérdens IP,il VPN YT 1o 3o ), Jun 2017
Lund_02716,"55.6858716,13.2486432",Jakt & Friluftsgarder,yg LR, May 2017
Lund_02717,"55.6938744,13.1615008",Lund,oy :, Sep 2017
Lund_02718,"55.6837784,13.181389",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02719,"55.6961556,13.1778979",Klostergérdens IP,il VPN YT 1o (o)), Jun 2018
Lund_02720,"55.6879866,13.1705629",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02721,"55.6932512,13.178987",e Bjorn Davidsson,e Bjorn Davidsson, Jun 2017
Lund_02722,"55.7303086,13.1805445",Fredentorps Begravr,6 IR DL, Sep 2016
Lund_02723,"55.6938744,13.1615008",. Vahid Asgari,. Vahid Asgari, Aug 2017
Lund_02724,"55.7344406,13.1540883",Nobbelbvs mosse,:&‘ Shaon Mazi, Apr 2017
Lund_02725,"55.6898804,13.1708437",Killbybadet,:) Anna Honkanen, Sep 2017
Lund_02726,"55.7344406,13.1540883",L TR TR,\ARYIE T EEG RV ED, Jun 2018
Lund_02727,"55.6944579,13.2427642",ICA Supermarket Lin,ﬂ) Mr.Roman Lak, Oct 2016
Lund_02728,"55.6852092,13.1777938",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02729,"55.694761,13.2422531",Fitness24Seven,@ Simone Pellegrin, Mar 2018
Lund_02730,"55.6860166,13.1748692",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02731,"55.6944579,13.2427642",ICA Supermarket Lin,“é ! Ragnar Staalgrer, Jun 2017
Lund_02732,"55.7344406,13.1540883",Nobbel6vs mosse,Nobbel6vs mosse, Dec 2016
Lund_02733,"55.7042217,13.189611",O'Learys,\/ View360 Sweder,s_ Oct 2018
Lund_02734,"55.7344406,13.1540883",Nobbel6vs mosse,O CRDTPI[),
Lund_02735,"55.6874196,13.1708378",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02736,"55.7344406,13.1540883",Nobbelbvs mosse,M Maria Tracz, Jul 2017
Lund_02737,"55.7200536,13.2391138",Stadsodlingen pa Br,g Mats Lund, Feb 2016
Lund_02738,"55.6947,13.2424",Bankomat,@ Dorota Gebusia, Jul 2017
Lund_02739,"55.7131071,13.2345644",LIS T g,g Mats Lund, Jul 2016
Lund_02740,"55.6961556,13.1778979",Klostergérdens IP,42‘ Mats Lundstrom, Jun 2017
Lund_02741,"55.7344406,13.1540883",Nobbel6vs mosse,L 1T T, Aug 2014
Lund_02742,"55.7344406,13.1540883",|G AT,|G AT, Feb 2017
Lund_02743,"55.7258164,13.2353233",Lund MAX IV,é Kevyn Danuway, Apr 2018
Lund_02744,"55.7273146,13.2255203",Klosteréngshojden,Q Peter Nordensva, Apr 2017
Lund_02745,"55.6911187,13.176717",. kiann544 Nader,. kiann544 Nader, Jul 2017
Lund_02746,"55.7079244,13.1889937",V.ES.PA,@ Michael Bossett:, Oct 2018
Lund_02747,"55.6823064,13.2340928",Lunds Pistolklubb :,@ Jonas Ezzi, Jun 2016
Lund_02748,"55.7077976,13.1568181",Rinnebick Gorge,Peter de Jounge, Mar 2017
Lund_02749,"55.6898804,13.1708437",Killbybadet ¢,h ) helen kaic,
Lund_02750,"55.7264927,13.2350963",MAX IV Laboratory,""" John Eckerdal", Sep 2018
Lund_02751,"55.7054834,13.1569862",Per Johan's Park pla,K Karl Wittenmark, Jul 2017
Lund_02752,"55.7344406,13.1540883",Nobbelbvs mosse,Q Peter Nordensva, Sep 2016
Lund_02753,"55.6797841,13.1825263",CircleK,lander.89@hotm:, May 2017
Lund_02754,"55.7147487,13.1872459",Vasaplatsen,@ Tim Scharinger, Oct 2018
Lund_02755,"55.7047847,13.1938413",Lundagérd ¢,& Obbie Hadrian, Oct 2018
Lund_02756,"55.7344406,13.1540883",Nobbel6vs mosse,M Maria Tracz, Sep 2017
Lund_02757,"55.6797841,13.1825263",Alexanders Golv & K,zg{ Bygg Alexander, Aug 2016
Lund_02758,"55.6966644,13.2465241",HSB BRF Linero I Lui,é; Lennart Eliasson, May 2013
Lund_02759,"55.7264927,13.2350963",MAX IV Laboratory,p‘ Indré Kolojanska, May 2017
Lund_02760,"55.6961556,13.1778979",Klostergérdens IP,M) Matthew H. Motz, Apr 2018
Lund_02761,"55.7077976,13.1568181",Rinnebéck Gorge,Anders Nilsson, Feb 2017
Lund_02762,"55.6975637,13.2406008",AR LT,o Travel to, Jul 2017
Lund_02763,"55.6961556,13.1778979",Klostergérdens IP,M Michael Damgaa, Jul 2017
Lund_02764,"55.6961556,13.1778979",Klostergérdens IP,il VPN YT 1o o)), Jun 2018
Lund_02765,"55.7344406,13.1540883",L TR TR,Natalia Avramch, Jul 2017
Lund_02766,"55.7041445,13.1932547",[T He 1 L T,OZRONK CARPE|, Oct 2018
Lund_02767,"55.7077976,13.1568181",Rinnebick Gorge,C ) Clara Isaksson, Oct 2018
Lund_02768,"55.7344406,13.1540883",Nobbel6vs mosse,& AS7,
Lund_02769,"55.7077976,13.1568181",Rinnebidck Gorge,Prashant Bari, May 2017
Lund_02770,"55.711382,13.2303953",Ostra Torns Montess,g Mats Lund, Jul 2016
Lund_02771,"55.6930383,13.179028",Coop Klostergarden,’ ‘f Magnus Erkenfel, Jul 2017
Lund_02772,"55.7024425,13.2288226",,, Jun 2017
Lund_02773,"55.6884296,13.2183203",Biltema,Albin Roslund, Jun 2017
Lund_02774,"55.7344406,13.1540883",Nobbelbvs mosse,ﬁ Donna, May 2018
Lund_02775,"55.7320997,13.166443",Stefan Larsson,Stefan Larsson, Jan 2017
Lund_02776,"55.6862744,13.1730547",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02777,"55.6944579,13.2427642",[ Y BTG RT,® | 22kort, Jul 2017
Lund_02778,"55.6848531,13.1788811",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02779,"55.6859926,13.1746343",LBK football club are,Q Matthew H. Motz,Photo
Lund_02780,"55.6938744,13.1615008",Masar Farhan,Masar Farhan, Aug 2017
Lund_02781,"55.7273146,13.2255203",Klosteréingshdjden,Klosteréingshdjden, Aug 2016
Lund_02782,"55.6925129,13.241511",. LEChT e En],. LEChT e En], Jul 2016
Lund_02783,"55.7344406,13.1540883",|G AT,|G AT, Dec 2016
Lund_02784,"55.6961556,13.1778979",Klostergérdens IP,42‘ Mats Lundstrom, Jun 2017
Lund_02785,"55.6790342,13.1878619",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02786,"55.6866421,13.1711487",Flygelskolan,Bonny Gribbling,
Lund_02787,"55.6826102,13.1832843",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02788,"55.6995641,13.2431078",R CY G LT &,{;} Alf Stenbrunn, Jun 2017
Lund_02789,"55.6884643,13.2291621",Rabysjon och Raby s,"r,& Tihomir Vukovic", Mar 2018
Lund_02790,"55.7267997,13.2216166",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02791,"55.7046601,13.1910073",Lund,g// Muhammdad AH, Jan 2017
Lund_02792,"55.7046601,13.1910073",f.s Meghnath Saha,f.s Meghnath Saha, Sep 2016
Lund_02793,"55.7046601,13.1910073",Lund - Nov 2017,M) Manos Orfanos,
Lund_02794,"55.7046601,13.1910073",q) houzan suliman,LGRSl b),
Lund_02795,"55.7046601,13.1910073",SONY DSC,e Ismo Kelokaski, Jul 2016
Lund_02796,"55.7046601,13.1910073","‘é"" [N","‘é"" [N", Aug 2018
Lund_02797,"55.7041445,13.1932547",Lundagérd,@ cissio Oliveira, Oct 2017
Lund_02798,"55.7047847,13.1938413",Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
Lund_02799,"55.7047847,13.1938413",Gamla observatoriet,@& ' Martin Ljungqvis, Mar 2017
Lund_02800,"55.7047847,13.1938413",Lund,ﬁ’ Viadislav Juricky, Aug 2013
Lund_02801,"55.7041445,13.1932547",Botanical Garden,9 Sumeet Ranjan S, May 2017
Lund_02802,"55.7047847,13.1938413",Lundagérd,M Martin Jansson, Jun 2017
Lund_02803,"55.7047847,13.1938413",[T e T T T,"""% Jan Nilsson", Aug 2017
Lund_02804,"55.7041445,13.1932547",A LG,& Victor Kalbskopf, Aug 2016
Lund_02805,"55.7050088,13.1872476",Beautiful view from *,R Robbert Biere, Apr 2017
Lund_02806,"55.7047847,13.1938413",[T T VT,@ Adrian Popescu, Sep 2016
Lund_02807,"55.7040609,13.1937004",[T T BRI,6 Anna Cismasu, Jul 2018
Lund_02808,"55.7041445,13.1932547",Lund Cathedral,Ville Andersson, Sep 2018
Lund_02809,"55.7047847,13.1938413",FLELLA T RO TY,9 Nattawat Palaka, Sep 2007
Lund_02810,"55.7047847,13.1938413",FLELLA T RO TY,9 Nattawat Palaka, Sep 2007
Lund_02811,"55.7027211,13.1930256",,, Jun 2018
Lund_02812,"55.7050151,13.1932497",R LE O T,R LE O T, Apr 2017
Lund_02813,"55.7035485,13.1909598",Chocolaterie Hovby |,A  Anna-Grethe Sore, May 2017
Lund_02814,"55.7041445,13.1932547",[T L He 1 BT,9 EEELIRIN, Sep 2013
Lund_02815,"55.7041445,13.1932547",[T T o1 T 1T,[T T o1 T 1T, Aug 2017
Lund_02816,"55.7041445,13.1932547",Lundagérd,@ Barbara O'Neal, Jun 2017
Lund_02817,"55.7041445,13.1932547",Stadsparken,J  Jonathan Ohrling, May 2017
Lund_02818,"55.7227858,13.1897052",Lundagérd 8,@ Sergio Garcia, Oct 2012
Lund_02819,"55.7047847,13.1938413",Lundagérd,G) loanna Giannopo, Aug 2016
Lund_02820,"55.7047847,13.1938413",Botanical Garden ¢,Alexis Agelis,s_ Jul 2016
Lund_02821,"55.7047847,13.1938413",Lundagérd,Lundagérd, Aug 2017
Lund_02822,"55.7047847,13.1938413",Lundagérd 9,P Pulak Barua, Sep 2017
Lund_02823,"55.7047847,13.1938413",Lundagérd &,‘ Ménica Plaza, Jun 2018
Lund_02824,"55.7041445,13.1932547",Lundagérd,(@) Steinar Kjeernsrg, Jul 2017
Lund_02825,"55.7047847,13.1938413",Lundagérd,ﬂ; Andy Simmons, Jul 2018
Lund_02826,"55.7045801,13.1964699",Kulturen |,Kulturen |, Aug 2016
Lund_02827,"55.7047847,13.1938413",Bantorget :,-@ PN, Jul 2018
Lund_02828,"55.7047847,13.1938413",Lundagérd {,"""\ Katerina Morfi .", Apr 2017
Lund_02829,"55.7047847,13.1938413",Lundagérd 9,L 1T T, Sep 2013
Lund_02830,"55.7050088,13.1872476",BMC - Biomedical Cq,6 IR DL, Sep 2016
Lund_02831,"55.7047847,13.1938413",Bantorget H,e IS Y Ty, Mar 2017
Lund_02832,"55.7115319,13.2094281",Lundagérd 8,@ Daniel Klein, Aug 2018
Lund_02833,"55.7047847,13.1938413",Lundagérd,q Aleksandra Zhely, Jun 2015
Lund_02834,"55.7047847,13.1938413",Lund Cathedral :,Hauke Salmen, Apr 2017
Lund_02835,"55.7047847,13.1938413",Lundagérd,Aleksandras Ples, Aug 2013
Lund_02836,"55.7047847,13.1938413",Botanical Garden,IM> Miklos Szakacs, Jul 2016
Lund_02837,"55.704265,13.1860069",Klosterkyrkan ¢,& saad al saifi, Jun 2016
Lund_02838,"55.7041445,13.1932547",Universitetshuset :,fﬂr: BN, Sep 2017
Lund_02839,"55.7047847,13.1938413",Lund Cathedral,C Carl O. Thygesen, Sep 2017
Lund_02840,"55.7047847,13.1938413",Lundagérd,'aﬂ Gaston Ragnar R, Aug 2016
Lund_02841,"55.7047847,13.1938413",Lundagérd,‘ Ozren HadZiagi¢-, Jul 2007
Lund_02842,"55.7047847,13.1938413",Lundagérd c,Ludovic Barth, Jul 2015
Lund_02843,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02844,"55.7047847,13.1938413",Restaurang & Café S,Marie Olsson, Aug 2016
Lund_02845,"55.7047847,13.1938413",Lundagérd 9,Lundagérd 9, Sep 2017
Lund_02846,"55.7227858,13.1897052",Lundagérd,@ MONICA MARIN(, Aug 2017
Lund_02847,"55.7045801,13.1964699",[T L He 1 BT,""" [V EWEEEG)", Jun 2018
Lund_02848,"55.7047847,13.1938413",Kulturen,Peter Vang Chris, Jun 2017
Lund_02849,"55.7038523,13.1890138",Lundagérd,@ (&= T ] YT, Aug 2017
Lund_02850,"55.7047847,13.1938413",Botanical Garden,Jens Jgrgen Lykk, Apr 2018
Lund_02851,"55.7041445,13.1932547",Lund LTH,% William Térneber, Oct 2017
Lund_02852,"55.7047847,13.1938413",Rinnebiéck Gorge,a Daniel Nilsson, Nov 2017
Lund_02853,"55.7045802,13.1964697",Lundagérd,@ Mohammadjums, Mar 2016
Lund_02854,"55.7047847,13.1938413",Lundagérd 9,L 1T T, Sep 2013
Lund_02855,"55.701895,13.189741",Juridiska institutione,&- Claude Bukowsk,
Lund_02856,"55.6995975,13.1878528",QLauMoura :,2(010),
Lund_02857,"55.7058516,13.1933818",Lundagérd,Ibrahim Akkash, Sep 2016
Lund_02858,"55.7047847,13.1938413",Lundagérd,LNl TP T NEEN T g, Jul 2018
Lund_02859,"55.7047847,13.1938413",Lund Cathedral :,UIf Danielsson, Aug 2017
Lund_02860,"55.7047847,13.1938413",Lundagérd,Lundagérd, Sep 2018
Lund_02861,"55.7047847,13.1938413",Lundagérd 9,M Maria Klanac, Apr 2018
Lund_02862,"55.7193594,13.1845319",Lund Cathedral,@ (LTI, Aug 2017
Lund_02863,"55.7054269,13.1955826",Lund Cathedral,Benjamin Chen, Sep 2017
Lund_02864,"55.7038523,13.1890138",Grand Hotel Lund ¢,@ Roger Olsson, Jan 2017
Lund_02865,"55.6972583,13.18703",Botanical Garden,6 SN YN, Jul 2015
Lund_02866,"55.7041445,13.1932547",Lundagérd,Magnus Nilsson, Mar 2017
Lund_02867,"55.709633,13.1940051",Allhelgonakyrkan,:}.h Jorge Gavilanes, Sep 2017
Lund_02868,"55.7041445,13.1932547",Genial Barani,Genial Barani, Jun 2017
Lund_02869,"55.7045801,13.1964699",Kulturen 8,@ PP\, Jul 2016
Lund_02870,"55.7047847,13.1938413",Alejandro Carrillc,Alejandro Carrillc, Aug 2016
Lund_02871,"55.7047847,13.1938413",Lundagérd 8,(%) Lucila Cetin, Jul 2016
Lund_02872,"55.7047847,13.1938413",Lundagérd,Annette Friberg, Aug 2018
Lund_02873,"55.7050151,13.1932497",Joseph Noussair,Joseph Noussair, Feb 2017
Lund_02874,"55.6972583,13.18703",Lundagérd,LG R,
Lund_02875,"55.7089365,13.1971643",Samhdillsvetenskapli,ﬁ Francois Polito,s_ Jun 2014
Lund_02876,"55.7089365,13.1971643",Lundagérd 9,-& PN, Jul 2018
Lund_02877,"55.7038778,13.1922319",,,
Lund_02878,"55.7344406,13.1540883",L TR TR,Emanuel Johans,
Lund_02879,"55.7041445,13.1932547",Stadsparken,% \CeRinlinbiv], Oct 2017
Lund_02880,"55.7047847,13.1938413",Lundagérd,Mohammad A.M, May 2018
Lund_02881,"55.7045801,13.1964699",,,
Lund_02882,"55.7047847,13.1938413",. jLarsen,. jLarsen, Aug 2017
Lund_02883,"55.7047847,13.1938413",. Sergio Garcia a,. Sergio Garcia a,Photo
Lund_02884,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02885,"55.7038692,13.2033632",Botanical Garden,R Roland Jevall, Jul 2017
Lund_02886,"55.7047847,13.1938413",Lundagérd ¢,a Kiryl Shantyka, Jun 2017
Lund_02887,"55.7047847,13.1938413",. Y e,. Y e,Photo
Lund_02888,"55.7047847,13.1938413",,,
Lund_02889,"55.70555,13.192478",Mat & Destillat,Anna-Grethe Sore, May 2017
Lund_02890,"55.6972583,13.18703",Stadsparken ¢,ﬁ John Eckerdal, Jan 2018
Lund_02891,"55.7047847,13.1938413",2015-06-18_12_25_(,i\ 1T T, Jun 2015
Lund_02892,"55.7041445,13.1932547",[T L He 1 BT,"&, Alexander Williar", Jul 2015
Lund_02893,"55.7038692,13.2033632",Botanical Garden,;g. Mykola Kondrate, Aug 2018
Lund_02894,"55.7303086,13.1805445",,,
Lund_02895,"55.7047847,13.1938413",Stadsparken,Jonas Blomgqvist,
Lund_02896,"55.7041445,13.1932547",[T T o1 1 T T,3& R,
Lund_02897,"55.7047847,13.1938413",. Martin Pehrsso,. Martin Pehrsso,Photo
Lund_02898,"55.7041445,13.1932547",Lund Cathedral,M Magnus Zimmer, Apr 2018
Lund_02899,"55.7344406,13.1540883",L TR TR,\ARYIE T EEG RV ED, Jun 2018
Lund_02900,"55.6862438,13.2493556",Greenhouse :,@ﬁ». ST, Jun 2017
Lund_02901,"55.685018,13.1812289",Hep Cat Store,‘f ‘j Martin Lannerés, Aug 2018
Lund_02902,"55.6981767,13.2439807",Actic Vikingahallen,ﬂ) Mr.Roman Lak, Jan 2018
Lund_02904,"55.7273146,13.2255203",Klosteréingshdjden,Klosteréingshdjden, Aug 2016
Lund_02905,"55.6768751,13.170793",0spAB Plant Departr,D Day Time,Sep 2018
Lund_02906,"55.6972583,13.18703",Stadsparken,A Aleksander Szyci, Oct 2018
Lund_02909,"55.6858672,13.2279893",bread Lab 1,§ Er Kent Lundgren, Jan 2018
Lund_02910,"55.711382,13.2303953",Ostra Torns Montess,g Mats Lund, Jul 2016
Lund_02911,"55.6864033,13.1715553",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02913,"55.7045179,13.1479298",Virpingeskolan ¢,o Jef Kong, May 2017
Lund_02916,"55.7344406,13.1540883",Nobbelbvs mosse,M Maria Tracz, Jul 2017
Lund_02917,"55.694735,13.2422289",Apoteket Linero ¢,= = (R,
Lund_02919,"55.6895703,13.2192932",O GRYN i,O GRYN i,
Lund_02921,"55.7140782,13.1736705",P ) Peter Sondhauss,P ) Peter Sondhauss,s_ May 2018
Lund_02922,"55.7344406,13.1540883",Nobbelbvs mosse,Q Peter Nordensva, Sep 2016
Lund_02923,"55.6858672,13.2279893",bread Lab,Hiisamettin Deni, Nov 2017
Lund_02926,"55.694569,13.242097",[ RL TN T H,o Travel to, Jul 2017
Lund_02931,"55.7047847,13.1938413",Lundagérd,%@‘ Orfeas Kalipolitis, Oct 2018
Lund_02934,"55.7089671,13.2373214",Ostratornskolan,= Anne-Lii Lindahl, Oct 2016
Lund_02936,"55.7258164,13.2353233",Lund MAX IV,"C"":} Leszek A Gasien", Jul 2018
Lund_02938,"55.7344406,13.1540883",LT TR TR,K Karl Magnus Adi,
Lund_02941,"55.6884643,13.2291621",Rabysjon och Raby s,S ) Senad Basic, Jun 2017
